Site,Time,BM_SMX [%],CoM_SMX [%],DOC_SMX [%],BM_Nit [%],CoM_Nit [%],BM_DeA [%],CoM_DeA [%]
HO,42.4,72.00969801537283,27.99030198462717,5.233767290148685,51.992161548188,48.007838451812006,55.97888852921863,44.021111470781385
HO,42.5,72.08673218608104,27.913267813918974,5.2509459102578635,51.97281810452099,48.02718189547902,55.99574237569591,44.00425762430408
HO,42.6,72.16314914222379,27.836850857776202,5.267596548795595,51.953642295876094,48.046357704123906,56.01120137505341,43.98879862494658
HO,42.7,72.23951962893202,27.760480371067974,5.283692323592891,51.9353610727447,48.064638927255295,56.02939122900109,43.970608770998915
HO,42.8,72.31505710855487,27.684942891445136,5.299731319421693,51.916667660548335,48.083332339451665,56.04641933385065,43.95358066614935
HO,42.9,72.39041875627242,27.609581243727565,5.315241188754271,51.898829537524584,48.101170462475416,56.06334669105696,43.936653308943036
HO,43.0,72.46528507945914,27.53471492054087,5.330627817499281,51.8811809407058,48.11881905929419,56.080166825283264,43.919833174716736
HO,43.1,72.53954983793072,27.46045016206928,5.345483027643717,51.86343569477203,48.13656430522798,56.09699260922625,43.90300739077375
HO,43.2,72.61339601877484,27.38660398122517,5.3598557540003515,51.846874016574006,48.153125983426,56.11403810860942,43.885961891390586
HO,43.3,72.68717123998803,27.31282876001196,5.374105427347311,51.829839657304355,48.170160342695645,56.13220062155057,43.86779937844944
HO,43.4,72.76021404750819,27.239785952491815,5.38785038967801,51.81332653312785,48.18667346687215,56.14899723635589,43.85100276364411
HO,43.5,72.83295097774361,27.167049022256407,5.4015184672868495,51.79733034970858,48.202669650291426,56.16725885353796,43.83274114646203
HO,43.6,72.90496224989882,27.09503775010118,5.414680158461644,51.781229339238436,48.218770660761564,56.18425518818086,43.81574481181914
HO,43.7,72.97646122981116,27.023538770188832,5.427721463592382,51.76592098655498,48.23407901344502,56.20097437870534,43.79902562129465
HO,43.8,73.04764999970882,26.95235000029118,5.440259751485612,51.75047345856479,48.2495265414352,56.21753283759495,43.782467162405055
HO,43.9,73.11823046802701,26.88176953197299,5.4522705916817324,51.735229432457906,48.264770567542094,56.23441470987862,43.765585290121365
HO,44.0,73.18868050697951,26.8113194930205,5.463828677979337,51.720789729204874,48.27921027079512,56.25265259708414,43.74734740291587
HO,44.1,73.25893683110436,26.741063168895636,5.475713557375544,51.70587568370504,48.29412431629497,56.2707277206614,43.72927227933861
HO,44.2,73.32825479677433,26.671745203225672,5.4866264234527495,51.69176883557158,48.30823116442842,56.28732890933612,43.712671090663875
HO,44.3,73.3971462430548,26.6028537569452,5.4974877986630615,51.677847216291696,48.322152783708304,56.30542203875118,43.69457796124882
HO,44.4,73.4657266488448,26.534273351155214,5.507850704595488,51.66408781898142,48.33591218101858,56.322016480722404,43.67798351927759
HO,44.5,73.53408940245589,26.465910597544102,5.518118092063076,51.65045884125462,48.34954115874538,56.33997653645692,43.66002346354307
HO,44.6,73.60160292261581,26.3983970773842,5.5279116259744345,51.63701065364673,48.36298934635327,56.356408302514225,43.64359169748576
HO,44.7,73.66891108714685,26.33108891285316,5.53760808500586,51.62435193440128,48.37564806559872,56.374343322468675,43.625656677531325
HO,44.8,73.7357814809701,26.264218519029907,5.546412197809896,51.61151248482392,48.38848751517608,56.39232382964472,43.607676170355276
HO,44.9,73.80222248717455,26.197777512825464,5.555589351928543,51.59915167298475,48.40084832701525,56.40874107568824,43.59125892431175
HO,45.0,73.86814588348317,26.131854116516852,5.564225253325242,51.586942716246696,48.4130572837533,56.424916916569224,43.57508308343078
HO,45.1,73.93394162620591,26.066058373794093,5.572417163275608,51.57455177472096,48.42544822527904,56.442867424662865,43.55713257533713
HO,45.2,73.99909726541352,26.00090273458649,5.580095942062107,51.56260322105791,48.4373967789421,56.460445926774284,43.539554073225716
HO,45.3,74.06351323364673,25.93648676635328,5.58770409240489,51.55112376350578,48.44887623649423,56.47640317267103,43.52359682732897
HO,45.4,74.12791057715476,25.872089422845246,5.595267479354043,51.539760133069215,48.460239866930785,56.4941510977487,43.5058489022513
HO,45.5,74.19199075533615,25.808009244663833,5.6023410428737925,51.52824162811157,48.47175837188842,56.51163948076996,43.48836051923005
HO,45.6,74.25531988354884,25.744680116451168,5.608928133079543,51.517156502707685,48.48284349729231,56.52913559254073,43.470864407459274
HO,45.7,74.31832804183043,25.681671958169577,5.6154462772640645,51.50621419181641,48.493785808183574,56.54496370793611,43.45503629206389
HO,45.8,74.3809956884072,25.619004311592818,5.62148222984776,51.495670451886035,48.50432954811397,56.562035430671045,43.437964569328955
HO,45.9,74.44313028950184,25.556869710498155,5.6270796226252315,51.485581713428516,48.514418286571484,56.577835718739976,43.42216428126003
HO,46.0,74.50494596957286,25.495054030427134,5.632610072174322,51.47533326893945,48.524666731060556,56.595166118682805,43.40483388131719
HO,46.1,74.5667312205143,25.4332687794857,5.638101801706209,51.46516292836202,48.53483707163797,56.612340411705475,43.38765958829453
HO,46.2,74.627468922803,25.372531077196996,5.643086725459745,51.455146938475,48.54485306152499,56.629206593307465,43.37079340669254
HO,46.3,74.68848349952091,25.311516500479087,5.64764113589369,51.44550214703779,48.55449785296221,56.64634098008175,43.35365901991825
HO,46.4,74.74876734919529,25.251232650804717,5.652130987204688,51.4360082459043,48.563991754095696,56.663152723895635,43.336847276104365
HO,46.5,74.80861210776388,25.19138789223613,5.6561663395488075,51.426617300181746,48.573382699818254,56.67849573832176,43.32150426167825
HO,46.6,74.86802410481586,25.131975895184155,5.660163728281502,51.41734571227755,48.58265428772245,56.69523138178037,43.30476861821963
HO,46.7,74.92710454729585,25.072895452704152,5.66368522587254,51.408175416017656,48.591824583982344,56.71192440369963,43.28807559630036
HO,46.8,74.98575303137716,25.01424696862283,5.667169822839653,51.39941414570516,48.60058585429484,56.72857441390264,43.271425586097365
HO,46.9,75.04376234065843,24.956237659341557,5.670157254221472,51.390751312210256,48.60924868778974,56.743263655761936,43.256736344238064
HO,47.0,75.10205980199687,24.897940198003127,5.672719070152767,51.382493158310304,48.61750684168969,56.76126224044965,43.23873775955036
HO,47.1,75.15951544188579,24.840484558114202,5.675246200929431,51.374040888710915,48.625959111289085,56.77774741830661,43.22225258169339
HO,47.2,75.21653696254988,24.78346303745011,5.677738252137762,51.365990261188045,48.63400973881197,56.79223884073493,43.20776115926507
HO,47.3,75.27342763727209,24.726572362727914,5.679809640803265,51.35771636704464,48.642283632955355,56.80844106299584,43.191558937004146
HO,47.4,75.3297948882502,24.670205111749794,5.681363876978169,51.350158001305665,48.64984199869432,56.82425415576776,43.17574584423224
HO,47.5,75.38592665404012,24.614073345959877,5.68334486341546,51.342375019340444,48.65762498065954,56.840308664156545,43.15969133584345
HO,47.6,75.44163179823367,24.558368201766324,5.684471938956682,51.33439748092813,48.66560251907187,56.85628285656901,43.14371714343098
HO,47.7,75.4967995329516,24.50320046704841,5.685497396850309,51.327100649881295,48.672899350118705,56.87169904295973,43.12830095704026
HO,47.8,75.55194933845328,24.44805066154672,5.686587022792522,51.31988033085,48.680119669149995,56.88735111378095,43.112648886219056
HO,47.9,75.60647153095191,24.3935284690481,5.687187312030261,51.312777403500306,48.68722259649969,56.9030586763849,43.09694132361509
HO,48.0,75.66086502352209,24.339134976477897,5.687374232193757,51.305449862607276,48.694550137392724,56.918519791193035,43.081480208806965
HO,48.1,75.7146148282406,24.285385171759398,5.687487783895536,51.29876562778626,48.70123437221375,56.93373082265101,43.06626917734898
HO,48.2,75.76816021083782,24.231839789162184,5.6876162378807,51.29162921002043,48.70837078997956,56.94898437714128,43.05101562285872
HO,48.3,75.82127269911001,24.178727300889996,5.687310843845222,51.28513233680627,48.714867663193736,56.96246166069372,43.03753833930628
HO,48.4,75.874359603886,24.12564039611401,5.686979661893751,51.27840983104485,48.72159016895516,56.97919334686231,43.020806653137676
HO,48.5,75.92671278290389,24.073287217096105,5.686191044233267,51.272350403724076,48.72764959627593,56.99228000505422,43.00771999494579
HO,48.6,75.97895528649474,24.021044713505272,5.685398777115549,51.2658114745924,48.734188525407596,57.00878036749817,42.991219632501846
HO,48.7,76.0307643129859,23.969235687014105,5.68417655075058,51.259903846264464,48.740096153735536,57.02348545571413,42.97651454428587
HO,48.8,76.08215553513247,23.91784446486753,5.682928682179391,51.25379766925134,48.74620233074865,57.03805865149902,42.96194134850098
HO,48.9,76.13342252231678,23.86657747768323,5.681680154080826,51.248038975908685,48.75196102409131,57.052348127016714,42.947651872983286
HO,49.0,76.18386900016743,23.816130999832563,5.6800023181968795,51.242081775122706,48.75791822487731,57.06495802488669,42.93504197511331
HO,49.1,76.23448677958442,23.765513220415592,5.677853232773686,51.23645568003066,48.763544319969334,57.0808592596338,42.919140740366196
HO,49.2,76.2847028902825,23.71529710971751,5.675771893193239,51.230645331117444,48.76935466888256,57.095078017342146,42.904921982657854
HO,49.3,76.33468628945053,23.665313710549466,5.673623768571329,51.225164039591,48.774835960409,57.10899549016669,42.8910045098333
HO,49.4,76.38374918213255,23.61625081786746,5.671075612761851,51.21974719760234,48.78025280239767,57.121056387783156,42.87894361221686
HO,49.5,76.43320013892193,23.566799861078067,5.668505038449439,51.214408083874844,48.785591916125156,57.13657827855775,42.86342172144226
HO,49.6,76.48213436988054,23.51786563011947,5.66593738258163,51.2094077274536,48.7905922725464,57.150238092411634,42.84976190758836
HO,49.7,76.530550527544,23.469449472456,5.66297186258421,51.2041806963847,48.795819303615296,57.16202260245842,42.83797739754157
HO,49.8,76.57905025587117,23.420949744128844,5.659962624242572,51.19959214485378,48.80040785514622,57.1772808431124,42.822719156887594
HO,49.9,76.6269431127881,23.373056887211906,5.656580385080411,51.19450229959012,48.80549770040988,57.19066040351717,42.80933959648282
HO,50.0,76.6746004543136,23.3253995456864,5.6531350339853885,51.18973379475427,48.81026620524574,57.20371041918558,42.79628958081442
HO,50.1,76.72175891189094,23.27824108810905,5.649294057516751,51.18505255571911,48.81494744428088,57.21658703782162,42.78341296217838
HO,50.2,76.76871045104274,23.23128954895726,5.645879562589363,51.18070287433062,48.81929712566937,57.22966002809954,42.77033997190047
HO,50.3,76.81533792685448,23.184662073145525,5.641629652023615,51.17584152818782,48.82415847181219,57.24239542908185,42.75760457091814
HO,50.4,76.86176585630132,23.138234143698675,5.637806620293049,51.17159518856913,48.82840481143087,57.25689772514825,42.74310227485174
HO,50.5,76.90787687166933,23.09212312833067,5.63354557069136,51.16713641769308,48.83286358230692,57.2675308943113,42.732469105688686
HO,50.6,76.95387235264444,23.04612764735556,5.629294036033474,51.16297848146911,48.83702151853089,57.28188677900972,42.71811322099028
HO,50.7,76.99897274502982,23.001027254970186,5.624651183444542,51.15890384343649,48.841096156563516,57.29235463020799,42.707645369792026
HO,50.8,77.04436463491149,22.955635365088522,5.620016508289399,51.15487225590795,48.845127744092046,57.304588366296436,42.69541163370356
HO,50.9,77.08943800090094,22.910561999099063,5.615345632975559,51.15088347012794,48.84911652987206,57.31859424149803,42.681405758501974
HO,51.0,77.13391614971168,22.86608385028833,5.610310278087641,51.14694982567768,48.85305017432233,57.32853047165675,42.67146952834325
HO,51.1,77.17869435925431,22.82130564074569,5.605281822466642,51.143085111334905,48.856914888665095,57.34252419501185,42.657475804988145
HO,51.2,77.22244580599885,22.777554194001155,5.600198367448118,51.13951502974905,48.860484970250944,57.35386572760912,42.64613427239088
HO,51.3,77.26630944959606,22.73369055040394,5.594775149041027,51.135718961379006,48.86428103862099,57.365385720287044,42.63461427971296
HO,51.4,77.31007789100066,22.68992210899934,5.589359611961182,51.13199082734635,48.86800917265364,57.3772481975758,42.6227518024242
HO,51.5,77.35312658677432,22.64687341322567,5.583912305902332,51.128554956262995,48.87144504373701,57.38858061560808,42.61141938439194
HO,51.6,77.39608410700049,22.60391589299953,5.578081331089311,51.124920276115816,48.87507972388419,57.39969756254942,42.60030243745058
HO,51.7,77.43884474421824,22.561155255781753,5.572285452906231,51.12157626935152,48.87842373064848,57.41083182257787,42.589168177422145
HO,51.8,77.48130050204772,22.518699497952266,5.566454874358333,51.118297857626786,48.881702142373214,57.42174604603703,42.578253953962964
HO,51.9,77.52347048745249,22.476529512547526,5.560290523657669,51.11504398055279,48.88495601944721,57.43267752850455,42.56732247149545
HO,52.0,77.56511322197119,22.434886778028822,5.5544412410463355,51.11209186295906,48.88790813704093,57.44322456912507,42.55677543087492
HO,52.1,77.60679204338163,22.393207956618358,5.547886910219136,51.10867818141968,48.89132181858033,57.45410444958012,42.545895550419885
HO,52.2,77.64845592333334,22.35154407666666,5.541715139172753,51.10581354386338,48.89418645613663,57.46660118791744,42.53339881208255
HO,52.3,77.6893298352076,22.310670164792406,5.535145126035709,51.10272415064633,48.89727584935369,57.47494154496731,42.52505845503269
HO,52.4,77.73041054358485,22.26958945641515,5.528997506422124,51.09994540604122,48.90005459395877,57.48722213915354,42.51277786084648
HO,52.5,77.77109464102536,22.228905358974647,5.522065270237935,51.09720308654351,48.9027969134565,57.497505929255766,42.50249407074425
HO,52.6,77.81138330490928,22.18861669509071,5.515512554212729,51.094236716603305,48.905763283396695,57.507394096437245,42.492605903562755
HO,52.7,77.8514924749863,22.148507525013684,5.50860742721271,51.09157871866397,48.90842128133604,57.517449432319054,42.48255056768094
HO,52.8,77.89172158107813,22.108278418921866,5.501758311290837,51.088968001722236,48.91103199827776,57.529282481920575,42.470717518079425
HO,52.9,77.93142124723784,22.068578752762154,5.494840173050361,51.08635533883669,48.9136446611633,57.53894446847349,42.461055531526505
HO,53.0,77.97047393774963,22.029526062250376,5.487592914176855,51.08353114026074,48.91646885973926,57.54659773849695,42.453402261503044
HO,53.1,78.0095211521232,21.99047884787681,5.480723859744694,51.081270355557805,48.918729644442195,57.55602327146727,42.443976728532725
HO,53.2,78.04848073471508,21.951519265284915,5.473484295112655,51.07878601568224,48.921213984317745,57.567220362020855,42.43277963797915
HO,53.3,78.08726312760986,21.91273687239013,5.465896125032063,51.076336363192134,48.92366363680788,57.57697597271345,42.42302402728654
HO,53.4,78.12543556342342,21.87456443657657,5.4586461807463875,51.073895552839865,48.92610444716014,57.58397745547842,42.41602254452159
HO,53.5,78.1639591496098,21.836040850390212,5.4511093020834425,51.071793376310126,48.92820662368987,57.59509547295788,42.404904527042106
HO,53.6,78.20187117170471,21.798128828295287,5.443527113003552,51.06943180000898,48.93056819999101,57.604031166427546,42.39596883357245
HO,53.7,78.2396040748866,21.76039592511339,5.435983116364487,51.06734506815577,48.93265493184423,57.612968439684295,42.387031560315705
HO,53.8,78.27704555036769,21.722954449632322,5.42841100563619,51.06531672042636,48.93468327957364,57.62165028400338,42.37834971599662
HO,53.9,78.31452522578843,21.68547477421157,5.420537125216841,51.063306629155015,48.93669337084498,57.63033208477552,42.36966791522447
HO,54.0,78.35162068954148,21.648379310458523,5.412658519295682,51.06107506013062,48.938924939869395,57.640784077261934,42.35921592273805
HO,54.1,78.38841798585928,21.61158201414073,5.404754956769149,51.05913019334333,48.94086980665668,57.64920639154541,42.35079360845457
HO,54.2,78.42495844449125,21.575041555508754,5.396910580929221,51.05720309293117,48.94279690706881,57.657629309543815,42.34237069045618
HO,54.3,78.46149979729934,21.538500202700654,5.389061807136207,51.055307976896636,48.94469202310336,57.66562881938303,42.33437118061697
HO,54.4,78.49757816086291,21.502421839137085,5.380849978980806,51.053192454199156,48.94680754580084,57.673786200671685,42.32621379932833
HO,54.5,78.53356847458332,21.46643152541667,5.372657135970098,51.05159868206148,48.948401317938526,57.681940536873675,42.31805946312632
HO,54.6,78.56931412692212,21.430685873077884,5.364521545264854,51.049794970946735,48.95020502905327,57.69186102847408,42.30813897152592
HO,54.7,78.60514317787505,21.394856822124947,5.356362145834958,51.04801178686444,48.951988213135536,57.69974744718741,42.30025255281259
HO,54.8,78.64012764487018,21.359872355129802,5.348221357310837,51.04624544584995,48.953754554150045,57.705435848483766,42.29456415151624
HO,54.9,78.67533139085023,21.324668609149764,5.339740670500458,51.04477093411959,48.955229065880424,57.7150812241349,42.2849187758651
HO,55.0,78.71015388798622,21.289846112013784,5.331259404308473,51.04330143406452,48.956698565935504,57.72252958549969,42.27747041450029
HO,55.1,78.74512116510822,21.254878834891784,5.3228334776598905,51.04163749538563,48.95836250461438,57.730295824013744,42.26970417598625
HO,55.2,78.77940423106523,21.22059576893476,5.31438886422169,51.04021373586378,48.95978626413621,57.73730544371352,42.26269455628648
HO,55.3,78.81362056241824,21.186379437581774,5.305959696381653,51.03884445522513,48.96115554477488,57.74463387076308,42.255366129236926
HO,55.4,78.8479588144282,21.152041185571797,5.2972167482276475,51.03720692008286,48.962793079917134,57.75179275677035,42.24820724322964
HO,55.5,78.88193565350366,21.118064346496336,5.288844147056626,51.035882506753225,48.96411749324676,57.76087431733835,42.23912568266166
HO,55.6,78.91545672862131,21.08454327137869,5.280116949601435,51.03456250167257,48.965437498327454,57.76615072682779,42.233849273172204
HO,55.7,78.94898332610923,21.05101667389078,5.271388016711368,51.03302473149826,48.96697526850174,57.77478666495095,42.22521333504904
HO,55.8,78.98256391790724,21.017436082092757,5.262737735228857,51.031748867549744,48.968251132450256,57.78181332576586,42.21818667423414
HO,55.9,79.0155569554186,20.984443044581393,5.254048534321749,51.03047720489966,48.96952279510033,57.78824328482442,42.21175671517558
HO,56.0,79.04832706276152,20.95167293723849,5.245414087648157,51.02926917599778,48.970730824002224,57.794984750405,42.205015249595
HO,56.1,79.08101102529083,20.918988974709162,5.236429608560222,51.02804056574908,48.97195943425092,57.80155951653335,42.19844048346666
HO,56.2,79.11363242638117,20.886367573618827,5.227461607217199,51.026864928401686,48.973135071598314,57.80844752122173,42.19155247877826
HO,56.3,79.14593599287359,20.854064007126414,5.2189445864563995,51.02518998310818,48.97481001689181,57.81457453388761,42.18542546611239
HO,56.4,79.17788252152567,20.822117478474325,5.210052987942245,51.02356922828506,48.976430771714924,57.82101375065248,42.17898624934751
HO,56.5,79.21051751211468,20.789482487885326,5.200991102817421,51.0243661676809,48.97563383231909,57.827285756543404,42.17271424345659
HO,56.6,79.24232140431889,20.757678595681117,5.192138188044851,51.02302978159435,48.97697021840564,57.83546472558374,42.16453527441627
HO,56.7,79.27374692303641,20.726253076963577,5.182918688275571,51.02167336209889,48.9783266379011,57.841287228805626,42.158712771194374
HO,56.8,79.30510816720142,20.694891832798582,5.174086769814791,51.02034550921213,48.97965449078788,57.84725892616329,42.1527410738367
HO,56.9,79.33661579636522,20.663384203634784,5.1649424253065215,51.01929831933811,48.98070168066187,57.85338171139555,42.14661828860445
HO,57.0,79.36776030829586,20.632239691704143,5.156167458682061,51.01825444070294,48.981745559297075,57.85949617404563,42.140503825954376
HO,57.1,79.39854723954795,20.601452760452048,5.147023924716134,51.017489423945065,48.982510576054935,57.86516769132539,42.13483230867461
HO,57.2,79.42926133541948,20.570738664580528,5.1379008628635185,51.016726811808844,48.98327318819115,57.870830447887776,42.129169552112224
HO,57.3,79.45989992660574,20.54010007339426,5.128798016868676,51.01596659297469,48.9840334070253,57.87648445832643,42.12351554167357
HO,57.4,79.49055167852026,20.509448321479738,5.119695077053297,51.01523278371703,48.98476721628297,57.883874923216716,42.11612507678329
HO,57.5,79.52054051396496,20.479459486035037,5.110302892852725,51.015250800740496,48.9847491992595,57.887489488434504,42.11251051156548
HO,57.6,79.55120790526234,20.44879209473766,5.101201947284943,51.014045443787914,48.98595455621209,57.89501583905692,42.10498416094307
HO,57.7,79.58001930542576,20.41998069457424,5.092474349725581,51.01294277796116,48.98705722203886,57.900355834422776,42.09964416557723
HO,57.8,79.6102599580044,20.389740041995598,5.083028237435575,51.01176858289025,48.98823141710976,57.905844756022894,42.094155243977106
HO,57.9,79.64020826780292,20.359791732197074,5.073568509082563,51.01057422031856,48.98942577968143,57.910572140083325,42.089427859916675
HO,58.0,79.66957587235169,20.33042412764832,5.064711167635394,51.011910229325494,48.988089770674506,57.91619798580413,42.08380201419587
HO,58.1,79.69865286177026,20.30134713822974,5.055474965142306,51.008365845610356,48.991634154389644,57.92106456284743,42.078935437152566
HO,58.2,79.72767711019931,20.27232288980068,5.046255314429476,51.0097248918178,48.99027510818222,57.92623704242351,42.07376295757649
HO,58.3,79.75743667999845,20.24256332000155,5.036857020935783,51.00858837296944,48.991411627030566,57.9328169940356,42.067183005964395
HO,58.4,79.78559583909953,20.214404160900468,5.027860454790633,51.00757638702371,48.992423612976275,57.93797069270713,42.06202930729288
HO,58.5,79.8138442347126,20.1861557652874,5.018665043488793,51.00893048786076,48.99106951213924,57.94094662009712,42.05905337990288
HO,58.6,79.84267652498713,20.157323475012877,5.009146659895516,51.00546438613068,48.9945356138693,57.94765058680428,42.05234941319573
HO,58.7,79.87116134022656,20.128838659773432,4.999990112606158,51.006841153099295,48.99315884690071,57.95233827500906,42.04766172499094
HO,58.8,79.89886553008331,20.10113446991667,4.9906714455851295,51.00588476803066,48.99411523196935,57.95717288016704,42.04282711983296
HO,58.9,79.92700733212284,20.07299266787715,4.981519140096538,51.00725685229537,48.99274314770462,57.96340688553191,42.03659311446808
HO,59.0,79.95502142053775,20.04497857946226,4.972043584364347,51.0038607081029,48.99613929189711,57.96606220056334,42.03393779943667
HO,59.1,79.98332989781927,20.01667010218072,4.962948093199882,51.00525513933314,48.99474486066687,57.97243206805979,42.02756793194022
HO,59.2,80.01050327189711,19.9894967281029,4.95368962344896,51.00433008302626,48.995669916973725,57.975226932366986,42.02477306763303
HO,59.3,80.03740031461639,19.96259968538361,4.944415318210212,51.003407691783366,48.99659230821664,57.979577078132415,42.02042292186759
HO,59.4,80.06523985822646,19.934760141773534,4.935001878441266,51.00482003290778,48.99517996709222,57.98391726441342,42.01608273558658
HO,59.5,80.09237406208081,19.907625937919192,4.9257676618416495,51.00389963142423,48.99610036857577,57.98980652709116,42.010193472908846
HO,59.6,80.11909953790204,19.88090046209795,4.916551481407453,51.003005123707446,48.99699487629256,57.99428298802031,42.00571701197969
HO,59.7,80.14583544320045,19.854164556799546,4.907337348859328,51.00211317900508,48.99788682099492,57.998157534567305,42.001842465432695
HO,59.8,80.17244998771181,19.827550012288185,4.8981587155677895,51.00124697425365,48.99875302574635,58.002769040479244,41.99723095952075
HO,59.9,80.19977059280673,19.800229407193267,4.8884534004092535,51.00267550247184,48.99732449752816,58.006625953215476,41.99337404678454
HO,60.0,80.22605134341762,19.77394865658236,4.879280016087891,51.00181100779423,48.99818899220578,58.01062811418654,41.98937188581346
HO,60.1,80.25185998980209,19.74814001019791,4.870314659468349,51.00337529162133,48.996624708378675,58.01477505480004,41.98522494519995
HO,60.2,80.2780962792387,19.721903720761297,4.860807608965009,51.002512221139455,48.997487778860545,58.02030469558785,41.979695304412154
HO,60.3,80.30392245255165,19.69607754744836,4.851673592253394,51.00167462631023,48.99832537368975,58.02229813104554,41.97770186895446
HO,60.4,80.33033165752936,19.66966834247064,4.842222084944839,51.00083940915731,48.9991605908427,58.027958969099934,41.97204103090006
HO,60.5,80.35535082719659,19.644649172803426,4.833298655232416,51.00239622975692,48.99760377024308,58.029938524802226,41.97006147519777
HO,60.6,80.38165318184929,19.618346818150716,4.8238848260076885,51.00158524283038,48.99841475716962,58.0357319617472,41.9642680382528
HO,60.7,80.4073313944134,19.592668605586596,4.8148102631385274,51.00077654915014,48.99922345084986,58.0393880297745,41.96061197022551
HO,60.8,80.4315706694791,19.5684293305209,4.805741313521148,51.00006346054061,48.99993653945939,58.04303432186684,41.956965678133166
HO,60.9,80.45713600380134,19.54286399619867,4.796352308168251,50.999259117744366,49.000740882255634,58.04667298968397,41.95332701031603
HO,61.0,80.48225214935995,19.517747850640042,4.787167288000941,51.00085294811535,48.99914705188465,58.05045508823061,41.94954491176939
HO,61.1,80.50749826114355,19.49250173885645,4.777782457717953,51.0000724892242,48.999927510775805,58.05363971931757,41.94636028068243
HO,61.2,80.53222058533444,19.46777941466556,4.768970181728503,51.001660811212766,48.998339188787234,58.05740423065588,41.942595769344116
HO,61.3,80.55667728477262,19.443322715227385,4.7597917888864485,50.998610685027735,49.00138931497226,58.06057421084789,41.93942578915211
HO,61.4,80.58137183174918,19.41862816825082,4.7506474514411865,51.00021936055934,48.99978063944066,58.06599588311776,41.934004116882235
HO,61.5,80.60565283167253,19.394347168327478,4.741523410602059,51.001801037364245,48.99819896263575,58.06762471124679,41.9323752887532
HO,61.6,80.62996065663633,19.37003934336368,4.732400191617602,50.998785700340754,49.00121429965925,58.070920795363904,41.9290792046361
HO,61.7,80.65422169719275,19.345778302807243,4.722944587987967,51.00041021197358,48.99958978802641,58.07435930812607,41.92564069187393
HO,61.8,80.67781855410931,19.322181445890696,4.714007481907045,50.99975235196585,49.00024764803414,58.07915545703889,41.92084454296111
HO,61.9,80.7019774289332,19.298022571066795,4.70493881298572,51.00137126287196,48.99862873712804,58.08257487330324,41.91742512669677
HO,62.0,80.72580504364237,19.274194956357636,4.695872552750705,50.99839507578401,49.001604924216004,58.08388947597229,41.916110524027694
HO,62.1,80.74992846553324,19.25007153446676,4.6868249376286135,51.00001146144941,48.99998853855058,58.088807373223226,41.911192626776774
HO,62.2,80.77298542338471,19.227014576615286,4.677611003832846,50.99938005195842,49.00061994804158,58.09010969630498,41.90989030369503
HO,62.3,80.79672997768778,19.20327002231223,4.668584478517205,51.00099086275477,48.99900913724523,58.09500706690718,41.904992933092814
HO,62.4,80.81976331515388,19.180236684846115,4.659736573005846,51.00038222441825,48.99961777558175,58.0979537185037,41.90204628149628
HO,62.5,80.8426840725215,19.157315927478496,4.650575882100997,50.99977515719614,49.00022484280387,58.09938935927522,41.90061064072477
HO,62.6,80.86656769255589,19.133432307444114,4.641619016659091,51.00140145647628,48.99859854352372,58.104405139511094,41.895594860488906
HO,62.7,80.88917851169388,19.110821488306115,4.632808676514493,51.000794667765646,48.999205332234354,58.10732835716985,41.89267164283015
HO,62.8,80.91203020646122,19.08796979353877,4.623684795123659,51.00021169943768,48.99978830056232,58.110394511394645,41.88960548860535
HO,62.9,80.93527399657162,19.06472600342837,4.614734774600586,51.00183107972002,48.99816892027998,58.11272197533239,41.887278024667616
HO,63.0,80.95775088799637,19.042249112003635,4.605631443590168,51.00124830368895,48.99875169631105,58.11577222770834,41.88422777229165
HO,63.1,80.98046155478974,19.01953844521025,4.596906686294835,51.00066702084236,48.99933297915763,58.118813208031895,41.88118679196812
HO,63.2,81.00225967293396,18.99774032706604,4.587981436866705,51.00239225475322,48.99760774524679,58.12333779613527,41.87666220386473
HO,63.3,81.02460010704301,18.975399892956986,4.5792754489304395,51.00181096945548,48.998189030544545,58.12429592583096,41.87570407416905
HO,63.4,81.04696760556183,18.953032394438154,4.570226029968315,51.00125325711606,48.99874674288393,58.12895159860122,41.871048401398795
HO,63.5,81.06921863001284,18.93078136998716,4.561555092197069,51.00067490570904,48.999325094290946,58.12989855084029,41.870101449159705
HO,63.6,81.09056732108795,18.909432678912047,4.552681708321555,51.00241345490994,48.99758654509006,58.13247266256203,41.867527337437956
HO,63.7,81.11279973450574,18.887200265494258,4.543685439362361,51.00185707901904,48.99814292098095,58.13709932051967,41.86290067948033
HO,63.8,81.13498753754503,18.86501246245497,4.5350492585594795,51.001302116623535,48.998697883376465,58.13965815392035,41.86034184607965
HO,63.9,81.15620932652784,18.843790673472157,4.526227687985225,51.003033358883854,48.996966641116146,58.142208573821975,41.857791426178025
HO,64.0,81.17803689532953,18.821963104670473,4.51760867663622,51.00250021028969,48.9974997897103,58.14490224848316,41.85509775151684
HO,64.1,81.19944984007482,18.80055015992518,4.508836439215201,51.00422568443932,48.995774315560666,58.14743983191868,41.852560168081325
HO,64.2,81.22119133036821,18.778808669631793,4.499910783977402,51.003692352460995,48.996307647539005,58.15011828373377,41.849881716266225
HO,64.3,81.24225056427935,18.757749435720665,4.4911558092986335,51.00543393467688,48.99456606532311,58.15278804848704,41.84721195151295
